epoch,time,generator_loss,discriminator_loss
299,2022_08_17_08_21_06,17.5247,0.9981
300,2022_08_17_08_21_08,14.9936,-1.7010
301,2022_08_17_08_21_10,12.0758,-0.7164
302,2022_08_17_08_21_12,13.9355,0.3713
303,2022_08_17_08_21_14,13.7602,-1.0968
304,2022_08_17_08_21_16,15.4250,-0.4779
305,2022_08_17_08_21_18,16.3802,0.4516
306,2022_08_17_08_21_20,-53.7381,-0.7547
307,2022_08_17_08_21_22,6.1731,-0.1008
308,2022_08_17_08_21_23,17.0242,0.5440
309,2022_08_17_08_21_25,27.0545,-1.8772
310,2022_08_17_08_21_27,21.9644,0.0123
311,2022_08_17_08_21_29,44.3817,-0.4598
312,2022_08_17_08_21_31,9.0944,0.1031
313,2022_08_17_08_21_33,19.0815,0.4175
314,2022_08_17_08_21_35,17.2497,0.9566
315,2022_08_17_08_21_37,14.3995,0.9326
316,2022_08_17_08_21_39,13.7904,-0.1427
317,2022_08_17_08_21_41,13.0866,-1.3366
318,2022_08_17_08_21_43,12.7690,-1.0576
319,2022_08_17_08_21_45,4.6097,0.0927
320,2022_08_17_08_21_47,23.4482,0.8689
321,2022_08_17_08_21_49,14.4451,-0.5258
322,2022_08_17_08_21_51,11.9087,-0.5142
323,2022_08_17_08_21_53,11.3576,-0.7259
324,2022_08_17_08_21_55,12.0608,-0.2819
325,2022_08_17_08_21_57,10.4745,-0.0379
326,2022_08_17_08_21_58,9.6759,-0.1634
327,2022_08_17_08_22_00,9.3045,-0.8965
328,2022_08_17_08_22_02,9.6761,0.6629
329,2022_08_17_08_22_04,9.6407,-0.7449
330,2022_08_17_08_22_07,11.3015,0.8572
331,2022_08_17_08_22_09,10.3301,1.2321
332,2022_08_17_08_22_11,10.7031,-0.7847
333,2022_08_17_08_22_13,9.9208,0.3025
334,2022_08_17_08_22_15,10.2818,0.3484
335,2022_08_17_08_22_17,10.1670,0.1177
336,2022_08_17_08_22_19,8.6189,-0.1937
337,2022_08_17_08_22_21,9.7232,0.0605
338,2022_08_17_08_22_23,10.7358,-0.7374
339,2022_08_17_08_22_25,10.4932,1.3245
340,2022_08_17_08_22_27,9.7572,0.7368
341,2022_08_17_08_22_29,9.9161,-0.6418
342,2022_08_17_08_22_31,10.6470,-1.2552
343,2022_08_17_08_22_33,11.3183,0.0953
344,2022_08_17_08_22_35,10.0260,-1.0622
345,2022_08_17_08_22_36,11.0812,0.9273
346,2022_08_17_08_22_38,10.7563,-1.4463
347,2022_08_17_08_22_40,10.2937,0.2050
348,2022_08_17_08_22_42,10.7618,-0.6239
349,2022_08_17_08_22_44,10.9067,1.1059
350,2022_08_17_08_22_46,9.7678,-0.3335
351,2022_08_17_08_22_48,11.0912,-1.3950
352,2022_08_17_08_22_50,10.8718,-0.0761
353,2022_08_17_08_22_52,10.7684,0.2984
354,2022_08_17_08_22_54,12.2462,-1.2993
355,2022_08_17_08_22_56,11.3743,-0.0399
