epoch,time,generator_loss,discriminator_loss
474,2022_08_18_07_57_24,20.4036,-0.7319
475,2022_08_18_07_57_26,22.6583,-1.2949
476,2022_08_18_07_57_28,17.8594,0.0191
477,2022_08_18_07_57_30,19.7865,0.5304
478,2022_08_18_07_57_32,20.4747,0.1521
479,2022_08_18_07_57_34,21.0090,2.5547
480,2022_08_18_07_57_36,21.9189,-0.1092
481,2022_08_18_07_57_39,20.2917,0.9369
482,2022_08_18_07_57_43,22.2047,0.9507
483,2022_08_18_07_57_46,22.2162,-3.4886
484,2022_08_18_07_57_48,23.3501,-2.0966
485,2022_08_18_07_57_50,22.5528,-1.9368
486,2022_08_18_07_57_52,21.3804,2.3772
487,2022_08_18_07_57_54,22.7670,-0.0175
488,2022_08_18_07_57_56,21.8864,0.5016
489,2022_08_18_07_57_58,20.9422,2.9592
490,2022_08_18_07_58_00,21.6442,1.6336
491,2022_08_18_07_58_03,22.4664,-0.3883
492,2022_08_18_07_58_05,20.3926,2.4129
493,2022_08_18_07_58_07,20.2443,3.2840
494,2022_08_18_07_58_09,18.1936,-0.8129
495,2022_08_18_07_58_12,20.7655,-0.4608
496,2022_08_18_07_58_14,20.3304,3.2385
497,2022_08_18_07_58_17,19.6083,-0.9877
498,2022_08_18_07_58_19,17.2872,-2.4639
499,2022_08_18_07_58_21,17.8262,1.7951
500,2022_08_18_07_58_25,19.9608,-2.5898
501,2022_08_18_07_58_27,20.7818,1.4289
502,2022_08_18_07_58_29,19.9285,-0.9494
503,2022_08_18_07_58_31,21.5360,2.3086
504,2022_08_18_07_58_33,20.3782,1.6194
505,2022_08_18_07_58_36,20.8498,0.6771
506,2022_08_18_07_58_38,19.8157,0.9693
507,2022_08_18_07_58_40,21.6500,-1.0683
508,2022_08_18_07_58_42,21.0465,0.2460
509,2022_08_18_07_58_44,20.1667,-2.3675
510,2022_08_18_07_58_46,18.6902,2.2131
511,2022_08_18_07_58_48,24.7285,1.7142
512,2022_08_18_07_58_50,20.3417,-1.5784
513,2022_08_18_07_58_52,22.7335,-1.5385
514,2022_08_18_07_58_54,21.7316,-2.7206
515,2022_08_18_07_58_56,21.2414,0.3005
516,2022_08_18_07_58_58,25.0546,0.6282
517,2022_08_18_07_59_00,27.8783,1.2384
518,2022_08_18_07_59_02,26.8669,0.4624
519,2022_08_18_07_59_04,27.0378,-1.1063
520,2022_08_18_07_59_06,25.7265,-3.2971
521,2022_08_18_07_59_08,26.5088,-0.9295
522,2022_08_18_07_59_11,25.4599,0.5809
523,2022_08_18_07_59_13,27.1729,2.4663
524,2022_08_18_07_59_15,26.8048,-0.1971
525,2022_08_18_07_59_17,23.3643,0.1553
526,2022_08_18_07_59_19,26.1620,-0.5106
527,2022_08_18_07_59_21,25.3056,-0.6258
528,2022_08_18_07_59_23,23.3407,-0.8774
529,2022_08_18_07_59_25,22.5354,-1.1229
530,2022_08_18_07_59_27,21.8036,3.3080
531,2022_08_18_07_59_29,21.5319,1.0561
532,2022_08_18_07_59_31,23.5680,0.5616
533,2022_08_18_07_59_33,20.3436,-1.0185
534,2022_08_18_07_59_35,20.3230,-1.0918
