epoch,time,generator_loss,discriminator_loss
220,2022_08_26_16_00_33,-30.5323,-27.0283
221,2022_08_26_16_00_35,-8.4243,-26.7342
222,2022_08_26_16_00_37,57.1713,-28.9229
223,2022_08_26_16_00_39,89.5797,-30.5374
224,2022_08_26_16_00_40,-36.9415,-30.2410
225,2022_08_26_16_00_42,-10.2975,-29.1871
226,2022_08_26_16_00_44,272.7605,-27.4565
227,2022_08_26_16_00_46,-1.6282,-30.5128
228,2022_08_26_16_00_48,53.2498,-28.3958
229,2022_08_26_16_00_49,-42.6592,-28.4455
230,2022_08_26_16_00_51,29.0251,-27.8444
231,2022_08_26_16_00_53,-60.5191,-27.9537
232,2022_08_26_16_00_55,-123.4950,-28.1527
233,2022_08_26_16_00_57,-161.2793,-29.9130
234,2022_08_26_16_00_59,-114.2820,-31.2215
235,2022_08_26_16_01_00,-32.1990,-30.4859
236,2022_08_26_16_01_02,74.5817,-30.2691
237,2022_08_26_16_01_04,-7.2074,-32.3063
238,2022_08_26_16_01_06,492.5728,-31.8005
239,2022_08_26_16_01_08,38.4287,-31.2298
240,2022_08_26_16_01_10,-17.6472,-29.4212
241,2022_08_26_16_01_11,-2.8579,-29.2656
242,2022_08_26_16_01_13,-38.8897,-28.0145
243,2022_08_26_16_01_15,18.1579,-31.3661
244,2022_08_26_16_01_17,32.7315,-29.0426
245,2022_08_26_16_01_19,84.5747,-29.1562
246,2022_08_26_16_01_20,-8.2265,-27.9297
247,2022_08_26_16_01_22,-22.8108,-29.5673
248,2022_08_26_16_01_24,-12.0443,-30.5505
249,2022_08_26_16_01_26,24.0749,-30.0357
250,2022_08_26_16_01_28,189.9288,-29.9210
251,2022_08_26_16_01_30,15.6741,-31.3093
252,2022_08_26_16_01_32,-115.0009,-32.0042
253,2022_08_26_16_01_34,51.5828,-29.9113
254,2022_08_26_16_01_36,105.5145,-33.4543
255,2022_08_26_16_01_37,6.0685,-30.8659
256,2022_08_26_16_01_39,-145.4218,-31.2546
257,2022_08_26_16_01_41,-52.7887,-28.3698
258,2022_08_26_16_01_43,-46.3506,-27.7003
259,2022_08_26_16_01_45,87.0574,-30.3931
260,2022_08_26_16_01_46,-0.7404,-32.3848
261,2022_08_26_16_01_48,-13.3515,-29.5961
262,2022_08_26_16_01_50,9.4487,-29.3067
263,2022_08_26_16_01_52,-31.2289,-29.8794
264,2022_08_26_16_01_54,30.8268,-29.4942
265,2022_08_26_16_01_56,-81.1508,-27.8529
266,2022_08_26_16_01_57,35.0495,-28.6396
267,2022_08_26_16_01_59,-96.8541,-29.7659
268,2022_08_26_16_02_01,-8.7696,-28.5178
269,2022_08_26_16_02_03,7.8606,-30.6024
270,2022_08_26_16_02_05,40.0586,-29.2581
271,2022_08_26_16_02_06,-10.0867,-28.4000
272,2022_08_26_16_02_08,32.2469,-30.8791
273,2022_08_26_16_02_10,-31.6094,-28.1045
274,2022_08_26_16_02_12,34.6997,-27.3780
275,2022_08_26_16_02_14,45.6145,-30.6097
276,2022_08_26_16_02_15,-24.2695,-29.2397
277,2022_08_26_16_02_17,1205.3121,-28.3338
278,2022_08_26_16_02_19,-110.0560,-27.3210
279,2022_08_26_16_02_21,-6.2512,-26.5277
280,2022_08_26_16_02_24,-59.4247,-28.9846
281,2022_08_26_16_02_26,-118.3842,-30.1431
282,2022_08_26_16_02_27,-68.1061,-30.6564
283,2022_08_26_16_02_29,17.2847,-30.5225
284,2022_08_26_16_02_31,-203.3299,-30.4751
285,2022_08_26_16_02_33,410.3516,-30.8802
286,2022_08_26_16_02_34,-34.3565,-28.1554
287,2022_08_26_16_02_36,133.0063,-27.6997
