epoch,time,generator_loss,discriminator_loss
505,2022_08_22_09_32_06,-0.3968,-1.0549
506,2022_08_22_09_32_08,-1.9764,0.1397
507,2022_08_22_09_32_10,0.6742,-1.1706
508,2022_08_22_09_32_11,1.8948,1.1032
509,2022_08_22_09_32_13,-0.8906,2.3688
510,2022_08_22_09_32_15,0.6843,-0.6901
511,2022_08_22_09_32_16,0.9312,1.1251
512,2022_08_22_09_32_18,-0.4385,-1.1004
513,2022_08_22_09_32_19,0.1040,0.7423
514,2022_08_22_09_32_21,0.7968,0.0930
515,2022_08_22_09_32_23,-0.2318,-0.5119
516,2022_08_22_09_32_24,-2.8130,-0.3048
517,2022_08_22_09_32_26,-0.6033,-2.5775
518,2022_08_22_09_32_27,0.3409,-1.6160
519,2022_08_22_09_32_29,-0.3007,1.2784
520,2022_08_22_09_32_31,-1.1279,0.6944
521,2022_08_22_09_32_32,-2.5138,-0.1319
522,2022_08_22_09_32_34,-0.4988,-0.1524
523,2022_08_22_09_32_35,-2.0129,0.4164
524,2022_08_22_09_32_37,-0.2227,-0.6325
525,2022_08_22_09_32_38,-2.8802,1.7357
526,2022_08_22_09_32_40,-0.8868,-1.2186
527,2022_08_22_09_32_42,-4.5895,-2.2352
